date,hour,day_of_week,price_euros_mwh
2021-02-27,3,5,39.30
2021-02-27,4,5,39.61
2021-02-27,5,5,43.34
2021-02-27,6,5,48.69
2021-02-27,7,5,53.72
2021-02-27,8,5,52.37
2021-02-27,9,5,45.62
2021-02-27,10,5,41.00
2021-02-27,11,5,38.71
2021-02-27,12,5,36.85
2021-02-27,13,5,36.38
2021-02-27,14,5,35.18
2021-02-27,15,5,34.42
2021-02-27,16,5,41.07
2021-02-27,17,5,58.24
2021-02-27,18,5,57.50
2021-02-27,19,5,54.27
2021-02-27,20,5,47.40
2021-02-27,21,5,46.05
2021-02-27,22,5,42.90
2021-02-27,23,5,41.70
2021-02-28,0,6,40.10
2021-02-28,1,6,39.55
2021-02-28,2,6,38.59
2021-02-28,3,6,38.85
2021-02-28,4,6,39.44
2021-02-28,5,6,40.06
2021-02-28,6,6,41.00
2021-02-28,7,6,41.94
2021-02-28,8,6,40.12
2021-02-28,9,6,38.90
2021-02-28,10,6,38.77
2021-02-28,11,6,36.00
2021-02-28,12,6,27.24
2021-02-28,13,6,25.70
2021-02-28,14,6,29.68
2021-02-28,15,6,32.25
2021-02-28,16,6,38.06
2021-02-28,17,6,54.88
2021-02-28,18,6,59.28
2021-02-28,19,6,55.27
2021-02-28,20,6,48.25
2021-02-28,21,6,49.06
2021-02-28,22,6,43.61
2021-02-28,23,6,42.50
2021-03-01,0,0,40.96
2021-03-01,1,0,41.00
2021-03-01,2,0,40.95
2021-03-01,3,0,40.80
2021-03-01,4,0,44.94
2021-03-01,5,0,57.40
2021-03-01,6,0,65.09
2021-03-01,7,0,66.38
2021-03-01,8,0,59.16
2021-03-01,9,0,52.40
2021-03-01,10,0,48.74
2021-03-01,11,0,45.02
2021-03-01,12,0,40.34
2021-03-01,13,0,40.03
2021-03-01,14,0,40.82
2021-03-01,15,0,43.84
2021-03-01,16,0,54.67
2021-03-01,17,0,68.49
2021-03-01,18,0,64.99
2021-03-01,19,0,57.36
2021-03-01,20,0,50.85
2021-03-01,21,0,48.21
2021-03-01,22,0,44.00
2021-03-01,23,0,44.32
2021-03-02,0,1,43.89
2021-03-02,1,1,43.36
2021-03-02,2,1,42.14
2021-03-02,3,1,42.10
2021-03-02,4,1,47.27
2021-03-02,5,1,55.91
2021-03-02,6,1,66.07
2021-03-02,7,1,71.04
2021-03-02,8,1,58.73
2021-03-02,9,1,53.01
2021-03-02,10,1,48.22
2021-03-02,11,1,47.51
2021-03-02,12,1,46.63
2021-03-02,13,1,46.08
2021-03-02,14,1,46.20
2021-03-02,15,1,52.89
2021-03-02,16,1,58.63
2021-03-02,17,1,79.31
2021-03-02,18,1,78.62
2021-03-02,19,1,63.45
2021-03-02,20,1,56.92
2021-03-02,21,1,55.48
2021-03-02,22,1,52.13
2021-03-02,23,1,46.93
2021-03-03,0,2,44.72
2021-03-03,1,2,43.81
2021-03-03,2,2,43.93
2021-03-03,3,2,43.87
2021-03-03,4,2,49.38
2021-03-03,5,2,58.99
2021-03-03,6,2,67.04
2021-03-03,7,2,66.75
2021-03-03,8,2,58.20
2021-03-03,9,2,53.61
2021-03-03,10,2,51.01
2021-03-03,11,2,49.00
2021-03-03,12,2,45.83
2021-03-03,13,2,44.10
2021-03-03,14,2,44.90
2021-03-03,15,2,46.98
2021-03-03,16,2,56.36
2021-03-03,17,2,67.68
2021-03-03,18,2,70.00
2021-03-03,19,2,60.22
2021-03-03,20,2,54.74
2021-03-03,21,2,52.24
2021-03-03,22,2,52.28
2021-03-03,23,2,48.12
2021-03-04,0,3,46.14
2021-03-04,1,3,44.25
2021-03-04,2,3,43.39
2021-03-04,3,3,43.96
2021-03-04,4,3,46.47
2021-03-04,5,3,55.80
2021-03-04,6,3,62.01
2021-03-04,7,3,65.71
2021-03-04,8,3,64.93
2021-03-04,9,3,60.05
2021-03-04,10,3,56.45
2021-03-04,11,3,55.00
2021-03-04,12,3,53.98
2021-03-04,13,3,53.23
2021-03-04,14,3,53.49
2021-03-04,15,3,53.07
2021-03-04,16,3,56.09
2021-03-04,17,3,62.13
2021-03-04,18,3,66.14
2021-03-04,19,3,57.60
2021-03-04,20,3,53.10
2021-03-04,21,3,50.57
2021-03-04,22,3,51.08
2021-03-04,23,3,48.57
2021-03-05,0,4,44.25
2021-03-05,1,4,42.65
2021-03-05,2,4,42.03
2021-03-05,3,4,43.39
2021-03-05,4,4,46.01
2021-03-05,5,4,55.22
2021-03-05,6,4,62.28
2021-03-05,7,4,67.97
2021-03-05,8,4,63.24
2021-03-05,9,4,56.47
2021-03-05,10,4,53.78
2021-03-05,11,4,51.99
2021-03-05,12,4,45.58
2021-03-05,13,4,43.62
2021-03-05,14,4,44.06
2021-03-05,15,4,48.51
2021-03-05,16,4,52.34
2021-03-05,17,4,64.16
2021-03-05,18,4,65.37
2021-03-05,19,4,59.17
2021-03-05,20,4,55.34
2021-03-05,21,4,53.15
2021-03-05,22,4,48.17
2021-03-05,23,4,48.00
2021-03-06,0,5,45.85
2021-03-06,1,5,43.57
2021-03-06,2,5,40.80
2021-03-06,3,5,40.36
2021-03-06,4,5,40.46
2021-03-06,5,5,41.45
2021-03-06,6,5,46.48
2021-03-06,7,5,48.03
2021-03-06,8,5,45.61
2021-03-06,9,5,41.39
2021-03-06,10,5,39.95
2021-03-06,11,5,39.95
2021-03-06,12,5,37.62
2021-03-06,13,5,36.90
2021-03-06,14,5,38.57
2021-03-06,15,5,40.27
2021-03-06,16,5,48.64
2021-03-06,17,5,56.02
2021-03-06,18,5,58.87
2021-03-06,19,5,54.97
2021-03-06,20,5,48.89
2021-03-06,21,5,49.68
2021-03-06,22,5,46.22
2021-03-06,23,5,45.25
2021-03-07,0,6,43.38
2021-03-07,1,6,43.34
2021-03-07,2,6,43.44
2021-03-07,3,6,42.13
2021-03-07,4,6,43.85
2021-03-07,5,6,45.24
2021-03-07,6,6,44.48
2021-03-07,7,6,46.00
2021-03-07,8,6,47.32
2021-03-07,9,6,45.25
2021-03-07,10,6,45.45
2021-03-07,11,6,45.01
2021-03-07,12,6,41.03
2021-03-07,13,6,38.11
2021-03-07,14,6,40.00
2021-03-07,15,6,42.40
2021-03-07,16,6,47.67
2021-03-07,17,6,55.84
2021-03-07,18,6,60.91
2021-03-07,19,6,56.77
2021-03-07,20,6,54.27
2021-03-07,21,6,53.00
2021-03-07,22,6,48.99
2021-03-07,23,6,47.30
2021-03-08,0,0,45.50
2021-03-08,1,0,44.48
2021-03-08,2,0,43.02
2021-03-08,3,0,45.00
2021-03-08,4,0,50.06
2021-03-08,5,0,63.92
2021-03-08,6,0,79.27
2021-03-08,7,0,86.66
2021-03-08,8,0,67.90
2021-03-08,9,0,59.34
2021-03-08,10,0,57.73
2021-03-08,11,0,56.55
2021-03-08,12,0,55.68
2021-03-08,13,0,54.15
2021-03-08,14,0,55.41
2021-03-08,15,0,58.64
2021-03-08,16,0,70.00
2021-03-08,17,0,100.87
2021-03-08,18,0,103.71
2021-03-08,19,0,66.18
2021-03-08,20,0,59.16
2021-03-08,21,0,56.87
2021-03-08,22,0,54.25
2021-03-08,23,0,53.15
2021-03-09,0,1,46.66
2021-03-09,1,1,43.77
2021-03-09,2,1,43.09
2021-03-09,3,1,43.59
2021-03-09,4,1,48.26
2021-03-09,5,1,61.70
2021-03-09,6,1,73.40
2021-03-09,7,1,81.35
2021-03-09,8,1,72.55
2021-03-09,9,1,63.02
2021-03-09,10,1,59.70
2021-03-09,11,1,57.94
2021-03-09,12,1,56.47
2021-03-09,13,1,56.49
2021-03-09,14,1,56.78
2021-03-09,15,1,56.50
2021-03-09,16,1,65.00
2021-03-09,17,1,90.16
2021-03-09,18,1,93.30
2021-03-09,19,1,70.00
2021-03-09,20,1,61.70
2021-03-09,21,1,58.30
2021-03-09,22,1,56.00
2021-03-09,23,1,55.57
2021-03-10,0,2,53.05
2021-03-10,1,2,50.03
2021-03-10,2,2,49.04
2021-03-10,3,2,49.00
2021-03-10,4,2,53.08
2021-03-10,5,2,58.90
2021-03-10,6,2,69.90
2021-03-10,7,2,68.08
2021-03-10,8,2,62.37
2021-03-10,9,2,59.31
2021-03-10,10,2,55.93
2021-03-10,11,2,54.12
2021-03-10,12,2,51.94
2021-03-10,13,2,51.57
2021-03-10,14,2,48.71
2021-03-10,15,2,49.03
2021-03-10,16,2,54.78
2021-03-10,17,2,58.51
2021-03-10,18,2,61.38
2021-03-10,19,2,52.36
2021-03-10,20,2,45.90
2021-03-10,21,2,45.79
2021-03-10,22,2,42.49
2021-03-10,23,2,40.17
2021-03-11,0,3,37.64
2021-03-11,1,3,32.30
2021-03-11,2,3,27.43
2021-03-11,3,3,16.75
2021-03-11,4,3,20.71
2021-03-11,5,3,32.72
2021-03-11,6,3,47.78
2021-03-11,7,3,53.03
2021-03-11,8,3,52.22
2021-03-11,9,3,45.60
2021-03-11,10,3,42.00
2021-03-11,11,3,41.22
2021-03-11,12,3,38.99
2021-03-11,13,3,36.64
2021-03-11,14,3,33.04
2021-03-11,15,3,34.09
2021-03-11,16,3,38.97
2021-03-11,17,3,48.33
2021-03-11,18,3,56.59
2021-03-11,19,3,53.50
2021-03-11,20,3,38.46
2021-03-11,21,3,43.05
2021-03-11,22,3,45.40
2021-03-11,23,3,29.85
2021-03-12,0,4,23.51
2021-03-12,1,4,20.66
2021-03-12,2,4,13.09
2021-03-12,3,4,15.54
2021-03-12,4,4,28.99
2021-03-12,5,4,43.75
2021-03-12,6,4,52.39
2021-03-12,7,4,57.74
2021-03-12,8,4,52.01
2021-03-12,9,4,45.00
2021-03-12,10,4,36.57
2021-03-12,11,4,34.69
2021-03-12,12,4,30.43
2021-03-12,13,4,29.41
2021-03-12,14,4,31.82
2021-03-12,15,4,30.99
2021-03-12,16,4,41.53
2021-03-12,17,4,50.82
2021-03-12,18,4,55.01
2021-03-12,19,4,52.57
2021-03-12,20,4,39.37
2021-03-12,21,4,40.12
2021-03-12,22,4,40.80
2021-03-12,23,4,28.53
2021-03-13,0,5,24.82
2021-03-13,1,5,21.34
2021-03-13,2,5,13.42
2021-03-13,3,5,14.47
2021-03-13,4,5,19.07
2021-03-13,5,5,24.88
2021-03-13,6,5,24.10
2021-03-13,7,5,32.12
2021-03-13,8,5,29.01
2021-03-13,9,5,20.66
2021-03-13,10,5,18.66
2021-03-13,11,5,23.40
2021-03-13,12,5,18.72
2021-03-13,13,5,12.46
2021-03-13,14,5,5.41
2021-03-13,15,5,4.04
2021-03-13,16,5,16.83
2021-03-13,17,5,32.50
2021-03-13,18,5,45.99
2021-03-13,19,5,43.84
2021-03-13,20,5,27.99
2021-03-13,21,5,32.75
2021-03-13,22,5,31.57
2021-03-13,23,5,24.45
2021-03-14,0,6,22.20
2021-03-14,1,6,19.99
2021-03-14,2,6,17.20
2021-03-14,3,6,17.04
2021-03-14,4,6,14.79
2021-03-14,5,6,18.33
2021-03-14,6,6,18.00
2021-03-14,7,6,18.00
2021-03-14,8,6,19.91
2021-03-14,9,6,14.34
2021-03-14,10,6,14.00
2021-03-14,11,6,14.00
2021-03-14,12,6,10.07
2021-03-14,13,6,6.14
2021-03-14,14,6,5.00
2021-03-14,15,6,11.00
2021-03-14,16,6,25.80
2021-03-14,17,6,49.13
2021-03-14,18,6,58.39
2021-03-14,19,6,55.18
2021-03-14,20,6,49.86
2021-03-14,21,6,46.90
2021-03-14,22,6,44.10
2021-03-14,23,6,46.73
2021-03-15,0,0,41.04
2021-03-15,1,0,37.28
2021-03-15,2,0,35.03
2021-03-15,3,0,33.41
2021-03-15,4,0,40.92
2021-03-15,5,0,55.60
2021-03-15,6,0,62.47
2021-03-15,7,0,64.89
2021-03-15,8,0,61.55
2021-03-15,9,0,55.05
2021-03-15,10,0,50.42
2021-03-15,11,0,48.47
2021-03-15,12,0,46.24
2021-03-15,13,0,43.17
2021-03-15,14,0,40.27
2021-03-15,15,0,43.78
2021-03-15,16,0,51.04
2021-03-15,17,0,61.97
2021-03-15,18,0,67.82
2021-03-15,19,0,59.93
2021-03-15,20,0,55.90
2021-03-15,21,0,50.76
2021-03-15,22,0,48.94
2021-03-15,23,0,45.46
2021-03-16,0,1,44.76
2021-03-16,1,1,44.99
2021-03-16,2,1,43.08
2021-03-16,3,1,44.10
2021-03-16,4,1,47.40
2021-03-16,5,1,59.10
2021-03-16,6,1,66.29
2021-03-16,7,1,68.92
2021-03-16,8,1,66.00
2021-03-16,9,1,59.93
2021-03-16,10,1,58.62
2021-03-16,11,1,56.34
2021-03-16,12,1,48.08
2021-03-16,13,1,48.61
2021-03-16,14,1,52.98
2021-03-16,15,1,59.99
2021-03-16,16,1,65.96
2021-03-16,17,1,70.70
2021-03-16,18,1,77.71
2021-03-16,19,1,61.40
2021-03-16,20,1,56.01
2021-03-16,21,1,53.88
2021-03-16,22,1,49.19
2021-03-16,23,1,46.14
2021-03-17,0,2,45.47
2021-03-17,1,2,42.64
2021-03-17,2,2,42.14
2021-03-17,3,2,36.46
2021-03-17,4,2,41.69
2021-03-17,5,2,53.81
2021-03-17,6,2,63.21
2021-03-17,7,2,64.00
2021-03-17,8,2,62.55
2021-03-17,9,2,57.51
2021-03-17,10,2,58.40
2021-03-17,11,2,54.82
2021-03-17,12,2,51.41
2021-03-17,13,2,50.09
2021-03-17,14,2,48.59
2021-03-17,15,2,54.48
2021-03-17,16,2,66.20
2021-03-17,17,2,66.85
2021-03-17,18,2,85.00
2021-03-17,19,2,69.28
2021-03-17,20,2,64.55
2021-03-17,21,2,62.46
2021-03-17,22,2,60.46
2021-03-17,23,2,51.12
2021-03-18,0,3,49.56
2021-03-18,1,3,48.17
2021-03-18,2,3,47.94
2021-03-18,3,3,47.03
2021-03-18,4,3,51.53
2021-03-18,5,3,66.05
2021-03-18,6,3,79.15
2021-03-18,7,3,78.34
2021-03-18,8,3,75.00
2021-03-18,9,3,69.51
2021-03-18,10,3,68.00
2021-03-18,11,3,65.31
2021-03-18,12,3,61.91
2021-03-18,13,3,60.72
2021-03-18,14,3,62.44
2021-03-18,15,3,63.23
2021-03-18,16,3,70.90
2021-03-18,17,3,79.97
2021-03-18,18,3,98.71
2021-03-18,19,3,70.91
2021-03-18,20,3,61.84
2021-03-18,21,3,60.70
2021-03-18,22,3,54.19
2021-03-18,23,3,61.02
2021-03-19,0,4,56.24
2021-03-19,1,4,50.89
2021-03-19,2,4,48.50
2021-03-19,3,4,50.00
2021-03-19,4,4,52.10
2021-03-19,5,4,67.02
2021-03-19,6,4,71.55
2021-03-19,7,4,71.53
2021-03-19,8,4,64.10
2021-03-19,9,4,58.06
2021-03-19,10,4,50.30
2021-03-19,11,4,50.37
2021-03-19,12,4,46.41
2021-03-19,13,4,44.04
2021-03-19,14,4,39.83
2021-03-19,15,4,42.30
2021-03-19,16,4,48.63
2021-03-19,17,4,61.74
2021-03-19,18,4,72.99
2021-03-19,19,4,66.40
2021-03-19,20,4,61.99
2021-03-19,21,4,60.64
2021-03-19,22,4,60.11
2021-03-19,23,4,58.82
2021-03-20,0,5,55.74
2021-03-20,1,5,56.00
2021-03-20,2,5,50.81
2021-03-20,3,5,50.00
2021-03-20,4,5,51.03
2021-03-20,5,5,52.54
2021-03-20,6,5,56.72
2021-03-20,7,5,53.36
2021-03-20,8,5,51.29
2021-03-20,9,5,47.07
2021-03-20,10,5,45.67
2021-03-20,11,5,45.08
2021-03-20,12,5,43.05
2021-03-20,13,5,40.98
2021-03-20,14,5,44.00
2021-03-20,15,5,44.92
2021-03-20,16,5,49.94
2021-03-20,17,5,62.50
2021-03-20,18,5,68.09
2021-03-20,19,5,59.94
2021-03-20,20,5,49.03
2021-03-20,21,5,48.92
2021-03-20,22,5,49.60
2021-03-20,23,5,52.70
2021-03-21,0,6,44.03
2021-03-21,1,6,43.80
2021-03-21,2,6,35.09
2021-03-21,3,6,35.13
2021-03-21,4,6,33.85
2021-03-21,5,6,34.42
2021-03-21,6,6,32.80
2021-03-21,7,6,38.35
2021-03-21,8,6,39.84
2021-03-21,9,6,30.07
2021-03-21,10,6,34.87
2021-03-21,11,6,33.46
2021-03-21,12,6,23.40
2021-03-21,13,6,21.20
2021-03-21,14,6,22.59
2021-03-21,15,6,30.00
2021-03-21,16,6,41.30
2021-03-21,17,6,56.05
2021-03-21,18,6,64.82
2021-03-21,19,6,59.47
2021-03-21,20,6,54.80
2021-03-21,21,6,55.27
2021-03-21,22,6,53.47
2021-03-21,23,6,49.55
2021-03-22,0,0,48.74
2021-03-22,1,0,47.76
2021-03-22,2,0,47.01
2021-03-22,3,0,47.40
2021-03-22,4,0,50.56
2021-03-22,5,0,62.00
2021-03-22,6,0,73.00
2021-03-22,7,0,74.90
2021-03-22,8,0,71.60
2021-03-22,9,0,65.46
2021-03-22,10,0,62.87
2021-03-22,11,0,59.68
2021-03-22,12,0,54.81
2021-03-22,13,0,52.51
2021-03-22,14,0,51.01
2021-03-22,15,0,54.01
2021-03-22,16,0,63.98
2021-03-22,17,0,75.50
2021-03-22,18,0,90.47
2021-03-22,19,0,75.00
2021-03-22,20,0,65.43
2021-03-22,21,0,60.80
2021-03-22,22,0,56.31
2021-03-22,23,0,60.59
2021-03-23,0,1,56.57
2021-03-23,1,1,55.00
2021-03-23,2,1,54.44
2021-03-23,3,1,52.56
2021-03-23,4,1,58.66
2021-03-23,5,1,65.25
2021-03-23,6,1,74.37
2021-03-23,7,1,75.90
2021-03-23,8,1,69.20
2021-03-23,9,1,63.46
2021-03-23,10,1,60.98
2021-03-23,11,1,60.78
2021-03-23,12,1,60.48
2021-03-23,13,1,57.83
2021-03-23,14,1,57.76
2021-03-23,15,1,60.02
2021-03-23,16,1,64.64
2021-03-23,17,1,71.40
2021-03-23,18,1,83.49
2021-03-23,19,1,72.50
2021-03-23,20,1,65.46
2021-03-23,21,1,63.40
2021-03-23,22,1,60.98
2021-03-23,23,1,58.07
2021-03-24,0,2,56.54
2021-03-24,1,2,56.75
2021-03-24,2,2,54.75
2021-03-24,3,2,53.33
2021-03-24,4,2,56.19
2021-03-24,5,2,64.97
2021-03-24,6,2,74.21
2021-03-24,7,2,75.76
2021-03-24,8,2,67.39
2021-03-24,9,2,62.36
2021-03-24,10,2,60.45
2021-03-24,11,2,54.10
2021-03-24,12,2,52.07
2021-03-24,13,2,46.90
2021-03-24,14,2,49.26
2021-03-24,15,2,52.69
2021-03-24,16,2,61.32
2021-03-24,17,2,70.91
2021-03-24,18,2,84.00
2021-03-24,19,2,73.58
2021-03-24,20,2,66.75
2021-03-24,21,2,62.50
2021-03-24,22,2,59.10
2021-03-24,23,2,54.52
2021-03-25,0,3,50.31
2021-03-25,1,3,49.68
2021-03-25,2,3,48.87
2021-03-25,3,3,50.20
2021-03-25,4,3,58.87
2021-03-25,5,3,68.80
2021-03-25,6,3,74.97
2021-03-25,7,3,74.93
2021-03-25,8,3,67.04
2021-03-25,9,3,59.87
2021-03-25,10,3,50.75
2021-03-25,11,3,52.17
2021-03-25,12,3,52.01
2021-03-25,13,3,49.78
2021-03-25,14,3,48.00
2021-03-25,15,3,55.46
2021-03-25,16,3,62.01
2021-03-25,17,3,70.71
2021-03-25,18,3,85.43
2021-03-25,19,3,71.91
2021-03-25,20,3,62.21
2021-03-25,21,3,59.53
2021-03-25,22,3,49.59
2021-03-25,23,3,52.86
2021-03-26,0,4,50.05
2021-03-26,1,4,48.88
2021-03-26,2,4,46.07
2021-03-26,3,4,45.62
2021-03-26,4,4,50.35
2021-03-26,5,4,61.16
2021-03-26,6,4,65.81
2021-03-26,7,4,65.85
2021-03-26,8,4,64.51
2021-03-26,9,4,52.71
2021-03-26,10,4,49.00
2021-03-26,11,4,46.78
2021-03-26,12,4,43.49
2021-03-26,13,4,39.96
2021-03-26,14,4,45.15
2021-03-26,15,4,47.09
2021-03-26,16,4,59.00
2021-03-26,17,4,61.79
2021-03-26,18,4,69.01
2021-03-26,19,4,64.30
2021-03-26,20,4,57.39
2021-03-26,21,4,53.33
2021-03-26,22,4,53.99
2021-03-26,23,4,43.00
2021-03-27,0,5,38.09
2021-03-27,1,5,36.00
2021-03-27,2,5,34.40
2021-03-27,3,5,30.45
2021-03-27,4,5,34.21
2021-03-27,5,5,34.43
2021-03-27,6,5,31.24
2021-03-27,7,5,26.50
2021-03-27,8,5,34.20
2021-03-27,9,5,11.92
2021-03-27,10,5,11.14
2021-03-27,11,5,39.93
2021-03-27,12,5,22.27
2021-03-27,13,5,20.11
2021-03-27,14,5,9.69
2021-03-27,15,5,24.56
2021-03-27,16,5,42.40
2021-03-27,17,5,57.50
2021-03-27,18,5,66.10
2021-03-27,19,5,65.00
2021-03-27,20,5,56.90
2021-03-27,21,5,53.00
2021-03-27,22,5,50.10
2021-03-27,23,5,47.41
2021-03-28,0,6,38.62
2021-03-28,1,6,35.43
2021-03-28,2,6,35.00
2021-03-28,3,6,35.07
2021-03-28,4,6,36.07
2021-03-28,5,6,39.87
2021-03-28,6,6,44.44
2021-03-28,7,6,35.43
2021-03-28,8,6,24.67
2021-03-28,9,6,10.49
2021-03-28,10,6,20.27
2021-03-28,11,6,0.04
2021-03-28,12,6,-21.67
2021-03-28,13,6,-24.61
2021-03-28,14,6,-9.16
2021-03-28,15,6,7.25
2021-03-28,16,6,35.92
2021-03-28,17,6,50.37
