Jours/Heures;00:00;00:30;01:00;01:30;02:00;02:30;03:00;03:30;04:00;04:30;05:00;05:30;06:00;06:30;07:00;07:30;08:00;08:30;09:00;09:30;10:00;10:30;11:00;11:30;12:00;12:30;13:00;13:30;14:00;14:30;15:00;15:30;16:00;16:30;17:00;17:30;18:00;18:30;19:00;19:30;20:00;20:30;21:00;21:30;22:00;22:30;23:00;23:30
 27/09/2021;41367;38950;37258;37501;37035;36025;34718;34072;33430;33798;34633;35891;37823;40642;43746;45572;46436;47343;48025;48819;48955;49566;50182;50284;51832;51436;52600;50632;50190;49772;49076;48424;47881;47378;46309;46505;46919;47977;49743;49968;50676;49006;46998;45480;44038;44673;46440;45578
 28/09/2021;43901;41338;39940;40133;39914;38812;37282;36570;35982;35861;36619;37814;39435;42106;45168;46988;47818;48732;49492;49844;50246;50693;50903;50995;52196;51695;52820;50695;50266;49721;48944;48245;47756;47337;46421;46432;46818;47960;49481;49841;51731;49030;47022;45618;43800;44675;46554;45753
 29/09/2021;44149;42589;40706;41126;41042;39567;38001;37281;36810;36499;37322;38483;39974;42726;45612;47260;48092;49493;50153;50719;50977;51265;51573;51837;52794;52415;53418;51075;50814;50098;49432;48743;48351;47683;47069;47082;47861;48979;50914;51312;53095;50411;48354;46939;45449;46261;48102;47317
 30/09/2021;45684;44230;42347;42669;42423;41083;39678;38825;38308;38350;39018;40331;42219;45223;48522;50517;51251;52037;52495;52878;53012;53027;52971;52950;53673;52975;53882;51588;51127;50706;49551;48696;48428;47705;47047;47264;48298;49092;51159;51835;52948;51116;49155;47643;46092;47030;48631;48304
 01/10/2021;46661;44367;42414;42874;42629;41174;39832;39150;38301;38263;39152;40299;42290;45030;48666;50247;51079;51864;52191;52886;52735;52599;52472;52061;53035;52532;53621;51091;50440;49840;48784;47866;47520;46586;45940;46395;47207;47951;49289;50007;51359;49684;47864;46397;44979;45862;47685;47008
 02/10/2021;45267;43104;41031;41379;40944;39234;37574;36725;35764;35545;35335;35930;36728;37729;39458;39868;40077;41050;42313;43216;44079;44446;44972;45002;46800;46965;48111;45571;44172;43727;42527;41909;41460;40755;40259;40988;41647;42497;44202;45161;46646;45048;43457;42136;41163;42336;44313;44048
 03/10/2021;42790;40391;38482;38958;38233;36638;35009;34107;33334;32733;32646;32892;33475;34149;35076;35412;35263;36061;37223;38454;39762;40866;41787;42418;43923;44599;46023;42752;41367;41020;39447;39068;38445;38005;37676;38621;39498;40942;43356;45132;46821;45608;44180;42923;41639;42135;44265;43865
 04/10/2021;42485;40220;38487;39012;38483;37120;35896;35187;34604;34537;35469;36898;39065;41868;44973;47276;48040;48929;49522;50231;50122;50500;50565;51077;52118;51499;52912;50705;50370;50365;48826;48160;47902;47196;46458;47047;47671;49097;51506;52431;53312;50677;48436;46933;45527;45883;47868;47269
 05/10/2021;45592;42711;41400;41550;41178;39851;38893;38322;37531;37304;37954;39166;41096;43442;46702;48917;49697;50469;51162;51577;51869;52142;52135;52566;53621;52351;54047;52019;51509;51549;49706;49253;48927;48149;47613;47884;48698;49959;51929;53035;53892;51271;49081;47728;46393;47092;48771;47583
 06/10/2021;45828;44632;42933;43184;42749;41351;40339;39647;39002;38471;39248;40499;42666;45024;48166;50303;51258;52318;52972;53587;53556;53649;53682;54001;54787;53632;55360;52946;52129;52256;50168;49869;49529;48680;48297;48345;49401;50893;53137;54413;54906;52361;50135;48806;47656;48144;49887;48955
 07/10/2021;47696;46279;44404;44779;44299;43187;41968;41015;40539;40284;40895;42161;44619;47236;50678;53399;53949;54335;54931;55315;55036;55196;54940;54858;55505;54153;55444;53086;52176;52358;50172;49720;49245;48551;47934;48186;49270;50293;52701;54182;54813;52326;50428;49103;47789;48567;49975;49449
 08/10/2021;47937;46147;44140;44586;44228;42950;41881;41079;40605;40270;40917;42295;44565;47342;50971;53264;53938;54445;54730;55245;54662;54750;54384;53965;54727;53740;54959;52235;51635;51061;49522;48856;48206;47422;46618;47226;48259;49103;50854;52540;53242;51046;49261;48005;46777;47847;49315;48729
 09/10/2021;47094;45237;43150;43491;43016;41449;40049;39127;38375;38031;37806;38672;39632;41028;42588;43902;44187;45259;46213;47092;47232;47482;47227;47445;48958;48570;49801;46961;45734;44823;43515;43028;42522;41829;41588;42220;43391;44593;46778;48693;49355;47426;45840;44710;43983;44930;46757;46644
 10/10/2021;45510;43632;41887;42005;41236;40119;38844;37923;37084;36646;36703;37139;38043;38743;39750;41199;41225;41938;42911;43768;44385;45167;45339;45921;47037;46849;48084;44691;43059;42026;40548;40299;39482;38955;38781;39596;40863;42665;45406;48191;49172;47694;46396;45375;44248;44766;46860;45911
 11/10/2021;45311;43601;41869;42238;41687;40670;39474;38679;38183;38205;39324;40990;43491;46605;49925;52886;53773;54376;54876;55296;54783;55053;54679;54988;55525;54426;55616;53153;52471;51721;50464;49750;49292;48487;47649;47897;49066;50616;53431;55614;55655;52925;50819;49566;48027;48334;50393;49717
 12/10/2021;48327;46511;44765;45494;45136;43996;42502;41771;41180;41201;41926;43405;45710;48693;51952;54912;55729;56090;56630;56906;56763;56802;56103;56241;56794;55420;56734;54395;53700;52964;51659;50934;50681;49886;49405;49496;50827;52133;54703;56758;57055;54425;51938;50710;48953;49707;51580;50987
 13/10/2021;49367;47793;45733;46413;46040;44631;43228;42507;41993;41748;42472;44116;46060;49267;52173;54864;55998;56726;56975;57542;57190;57381;57107;57203;57737;56652;58037;55443;54708;53525;52089;51557;51077;50372;50050;50192;51465;53315;56182;58288;58479;55813;53495;52114;50584;51010;53066;52656
 14/10/2021;50721;50123;48081;48750;48407;47134;45656;44887;44277;44136;44873;46616;48752;52514;55733;58985;59595;59971;60034;60111;59358;59394;58910;58518;58914;57600;58701;56066;54948;53773;52359;51827;51044;50241;49793;50165;51487;53169;56162;58445;58692;56093;54080;52788;51206;51817;53649;53488
 15/10/2021;51539;50162;48198;48950;48559;47147;45774;45176;44478;44179;45032;46660;48820;52285;55740;58640;59382;59822;59772;59846;59151;59049;58748;58075;58573;57357;58621;55422;54426;53029;51889;51068;50182;49373;48852;49530;50695;52007;54073;56245;56499;54040;52507;51053;49932;50560;52653;52275
 16/10/2021;50448;48707;46652;47181;46844;45017;43573;42697;41971;41381;41455;42404;43386;44942;46552;47897;48616;49406;50148;50825;50902;51028;50868;50774;52109;51594;53031;49644;48197;46901;45660;45016;44257;43710;43524;44106;45235;46835;49317;51927;51995;49885;48662;47425;46488;47448;49649;49755
 17/10/2021;48606;47012;45161;45652;44891;43648;42283;41226;40507;40021;39887;40542;41249;42127;43259;44490;44922;45327;46157;46828;47469;47813;48007;48301;49629;49319;50866;47130;45086;44152;42471;42126;41237;40588;40654;41566;42737;45014;48073;51231;51500;49552;48249;47129;45821;46477;48729;48119
 18/10/2021;47232;45791;44063;44236;44044;42726;41495;40675;40301;40395;41190;43145;45350;48811;52244;55217;56367;56730;56764;56734;56080;56032;55878;55912;56580;55554;57048;54261;53454;52975;51478;50750;50070;49179;48514;48772;49854;51538;54698;57234;56147;52987;50861;49536;47753;48159;50316;49701
 19/10/2021;48188;46373;44563;44818;44722;43233;41636;40963;40403;40346;40681;42137;44156;47220;50449;53262;53887;53944;54017;53952;53664;53868;53748;53980;54969;54051;55771;53417;53052;52872;51301;50753;50262;49365;48819;48702;49879;50973;53923;56104;54891;51785;49568;48233;46497;46974;49012;48442
 20/10/2021;46718;45387;43173;43525;43389;41830;40427;39685;39146;39042;39515;41008;42753;45697;48671;51162;52276;52707;52788;53027;52707;52997;53112;53613;54652;54163;56131;53601;53169;53137;51513;51065;50544;49743;49390;49323;50569;52193;55194;57332;55846;52835;50441;48886;47160;47240;49621;49078
 21/10/2021;47261;45400;43063;43456;43494;41901;40521;39573;38998;38951;39432;40969;42895;46274;49488;52361;53477;53373;53569;53747;53422;53854;54155;54580;55797;55220;57171;54826;54128;54072;52396;51863;51037;50331;50108;50041;51527;53407;56711;59181;57717;54887;52782;51283;49358;50125;52006;51697
 22/10/2021;49888;48082;45755;46457;46251;44640;43293;42628;42104;42145;42888;44462;46451;49862;53522;56339;57828;57722;58045;57890;57306;57184;56959;56781;57645;56727;58328;55696;54687;54610;52737;51835;50746;49876;49647;50361;51875;53551;56484;58742;58195;55418;53833;52256;50709;51831;53843;53520
 23/10/2021;51780;50269;48147;48347;48319;46409;45020;43971;43413;43033;42981;43787;44553;45893;47491;48756;50229;50838;51853;52296;52204;52284;51876;51833;53116;52536;53881;50707;48974;48821;46786;45955;45078;44404;44503;45366;46665;48496;51998;54384;53497;51386;50246;49167;47967;49388;51482;51771
 24/10/2021;50730;49650;48031;48577;48050;46770;45389;44536;43832;43549;43356;43901;44681;45479;46537;47596;48971;49158;50072;50558;50800;51085;50911;50772;52009;51436;52507;48769;46512;45931;43585;43130;42164;41429;41755;42539;43974;46536;50683;53532;52820;51128;50201;48946;47730;48711;50770;50450
 25/10/2021;49383;47854;46247;47027;46617;45514;44234;43519;42971;43259;44183;45871;48110;51523;54952;57924;59936;59959;60087;59974;59362;59432;59234;59101;59859;58861;60183;57290;56209;55632;53834;53102;52274;51533;50883;51399;52644;54601;58807;60519;58496;55837;54021;52546;50901;51855;53475;53143
 26/10/2021;51562;49546;47933;48519;48199;46947;45479;44624;44074;44146;44633;46093;48108;51349;54712;57510;59040;59001;59149;59134;58807;59031;59037;59101;59961;58983;60356;57740;56907;55884;54323;53561;52634;51970;51641;51918;53050;54673;58620;60408;59028;56258;54570;53105;51440;52293;54001;53605
 27/10/2021;51749;49544;47715;48191;47774;46452;45161;44572;44115;43789;44572;46199;47949;50900;53987;56471;58677;59229;59433;59755;59451;59556;59324;59190;59751;58833;59755;56817;55636;54768;53068;52376;51522;50961;50671;51041;52414;54428;58390;60074;58507;56006;54363;52839;51385;52002;54209;53834
 28/10/2021;52197;50995;48912;49582;49367;48072;46716;45916;45287;44859;45521;47189;49102;52076;55272;58106;60173;60278;60249;60004;59338;58994;58471;58098;58429;57361;58513;55900;54547;54202;52473;51636;50968;50223;49897;50309;51836;53680;57596;59084;57168;54872;53143;51594;50131;51048;52887;52612
 29/10/2021;50709;48807;46605;47373;47058;45609;44265;43639;42941;42758;43407;44941;46710;49605;52733;55275;57224;57269;57503;57207;56918;56965;57009;56777;57599;57007;58575;55685;54845;54276;52773;52091;50912;49894;49502;50223;51668;52857;56118;57070;55662;53294;51692;50161;49027;50296;51814;51399
 30/10/2021;49724;47634;45242;45644;45210;43338;41804;40986;40081;39567;39446;40213;40538;41389;42277;43536;45041;45814;46793;47770;48381;49025;49378;50174;51874;51964;53888;50499;49502;49126;47424;46690;45582;44965;44558;45356;46557;47612;50885;52282;50698;48851;47291;46011;45010;46467;48260;48589
 31/10/2021;47224;44982;43193;43200;41451;41451;37433;37461;37036;36542;36870;37667;37975;38658;39222;39573;40342;41488;42898;43837;44273;44976;45636;46599;48528;48222;49833;46772;45005;44919;43689;43559;42913;42176;43054;44813;48674;50354;50505;47880;46765;45471;44364;43925;43094;44019;46160;46105
 01/11/2021;45495;44921;42914;43264;43072;41804;40089;38983;38510;38029;37903;39020;39242;39933;39904;38946;39835;42206;43565;44512;45354;46513;46641;47511;49803;49949;51939;49579;47783;47161;45798;44946;44504;44704;45833;47734;52806;55952;56875;54135;52283;50533;49146;48421;47309;47935;50754;51141
 02/11/2021;49910;48440;46461;47562;47164;45619;43998;43285;42302;43025;44379;46146;48173;50918;52864;54171;55470;57293;58477;58886;59220;59251;59091;59211;60004;58981;60495;58333;57364;57101;55896;55164;55287;55161;56932;58942;61370;64068;66595;64954;62771;60097;58251;56774;54641;55350;57854;57203
 03/11/2021;55670;53916;51340;52205;52321;50440;49107;48693;47670;48148;49028;50815;52802;55762;58318;60408;61975;62363;63026;63598;63551;63310;62662;62894;63487;62662;63729;61392;60736;60807;59548;58886;58004;57938;58296;60965;63554;65510;68787;67220;64772;62006;60503;58744;57087;57937;60611;60625
 04/11/2021;58646;56718;54565;54581;55098;53731;52238;51576;50994;50694;51571;54003;56028;59273;62680;65031;65919;66442;65755;65308;64897;64475;64685;64298;65779;64785;65939;63724;63074;62572;61081;60734;59939;59823;60048;62128;65592;67781;69347;68061;65155;63516;61348;60051;58697;59373;60943;60828
 05/11/2021;59045;56939;54987;55516;55288;54353;52866;52445;51546;51990;52949;54423;56299;59509;62408;64017;64998;65623;65885;65712;65096;64998;65116;64865;65946;65015;66535;63248;62296;60270;59877;58982;58497;58174;59434;61071;64584;66128;67266;65645;64232;62359;60994;59465;58791;59694;61102;60886
 06/11/2021;59479;57467;55658;55334;54751;53624;52427;51442;50794;50751;50697;52037;52237;53563;54137;54362;56034;57906;59543;60732;61438;61564;61466;61481;62769;62357;63060;59396;57908;56585;55606;55122;54951;55150;56950;58422;61911;63235;64163;63397;61621;60347;58859;57441;56924;57817;59385;59712
 07/11/2021;58689;56078;54514;54512;53703;52526;51310;50046;49397;48699;48756;49133;49293;49611;49836;50360;51521;52401;53937;55408;56214;56214;56525;57140;58554;57853;59156;55355;53309;52810;51513;51042;50612;50667;52213;52891;55423;57379;60198;60665;59536;58179;56910;55706;54948;55480;57335;56875
 08/11/2021;55780;53937;52129;52891;52378;51312;49930;49011;48725;48664;50376;51930;54039;56974;59401;61010;62675;64384;65382;65705;65540;64925;64608;64676;65016;63827;65101;62783;61524;61335;59740;58711;58572;58500;59072;60025;63229;65874;67803;66347;64430;62307;60260;59076;57968;58541;60745;60402
 09/11/2021;58972;58158;56234;57292;56935;55635;53959;53248;52454;52802;53802;55493;57533;60408;62943;64683;66097;67211;68440;68667;68475;67374;67120;66685;66808;65018;65927;63262;62258;61598;60347;59551;59836;59608;60989;63151;66290;68781;70794;69520;67862;65650;63809;62544;60976;61981;64115;63057
 10/11/2021;61670;60131;57857;58264;58443;56965;55551;54946;54164;54516;55433;57196;59114;62164;64882;66588;68061;68565;69619;69885;69757;69020;68483;68215;68816;67491;68200;65445;64335;64067;62187;61590;61334;61450;62305;65176;68022;69887;72118;70438;68441;66000;64383;62608;61342;62067;64308;63831
 11/11/2021;62134;59609;57436;57481;57476;55913;54423;53401;52734;51833;51403;52646;52881;53568;54175;54084;53764;54869;55797;56057;56533;56557;56511;56143;58142;58004;58951;55429;53418;52884;50501;49864;49488;49910;51219;54551;57806;60101;61748;61301;59894;59071;57602;56718;56157;57400;59320;58953
 12/11/2021;57953;56688;54882;55302;55016;54262;53089;52382;51492;52006;53102;54248;56412;58240;60259;61170;61403;62534;63288;63786;62996;62579;62181;62031;63627;62879;63893;60418;59044;57902;56726;56297;55420;55846;57230;59372;62743;65033;66146;64751;63473;61226;60051;58358;57530;58118;59896;59369
 13/11/2021;57961;57320;55072;55208;54438;52914;51415;50398;49688;49646;49604;50644;51462;53011;54542;55380;56130;56930;58076;59116;59506;59793;59709;60003;61624;61118;62133;58781;57603;56942;55238;54509;53988;54006;55279;57038;59859;60972;61713;61102;59509;57720;56481;55021;54081;54710;56655;56803
 14/11/2021;55794;52418;50744;51368;50725;48935;47504;46313;45737;45284;44912;45763;46175;47386;48793;49919;50171;50182;51210;52414;52861;53560;53908;54811;56774;56554;58115;54634;53285;53016;51229;51004;50676;50588;51740;54070;56491;57826;60122;60499;58922;57536;56154;54895;53807;54329;56277;55856
 15/11/2021;54691;52741;50876;51779;51626;50205;49035;48161;47608;47900;49080;51078;53462;57133;60247;62500;63669;64668;65536;65586;65286;65400;65304;65517;66402;65611;66964;64897;63879;63995;61642;60926;60617;60800;61255;63298;66119;68240;70064;68765;66371;64080;61860;60123;58838;59381;61154;60600
 16/11/2021;58961;56448;54530;55079;54878;53422;51974;51416;50422;50793;51514;53268;55471;58889;61917;64221;64867;65562;66647;66795;66552;66172;66295;66224;67200;65974;67147;64522;63810;64052;61687;61152;60874;60834;61740;63915;66418;68334;69995;68626;66684;64235;62470;60944;59503;60200;62019;61150
 17/11/2021;59529;58221;56077;56257;56237;54623;53349;52789;51687;52252;52903;54616;56642;59864;62447;64861;65585;66061;67097;67437;67377;67003;66663;66856;67791;66739;68068;65375;64445;64911;62653;62087;60944;60628;61237;63581;65704;67005;68752;67279;65232;62962;61456;59865;58722;59529;61594;61306
 18/11/2021;59548;58263;56415;56492;56389;55170;53941;53387;52784;52756;53728;55819;57982;61472;64582;67525;67821;68299;68307;68100;67809;67295;67147;66682;67829;66400;67527;65469;64106;63773;61947;61440;60656;60372;61110;63586;65912;67315;68727;67931;65490;63865;61724;60418;59323;60160;61520;60987
 19/11/2021;59259;58987;57102;57449;56786;55910;54505;54220;53445;53766;55055;56312;59028;62013;65273;67835;68440;68824;69058;69171;68683;68326;67931;67486;68312;66930;68206;65230;63946;62133;61157;60333;59513;59174;60287;62912;65698;66865;68284;67033;65451;63433;61905;60355;59314;60310;61658;61403
 20/11/2021;59842;57860;55959;56051;55400;53954;52342;51626;50906;50817;50745;51724;52611;54184;55452;56743;57599;58765;59939;60829;61123;61244;60930;60855;62016;61271;62319;59105;57503;56337;54804;54122;53663;53591;55316;58284;61185;62389;63662;63262;61770;60098;58607;57333;56285;57432;59227;59549
 21/11/2021;58520;56926;55291;55617;54983;53603;51979;51161;50376;50115;49684;50422;50845;51918;52952;54466;55126;55514;56884;58064;58944;59676;59940;60435;62163;61702;63175;59809;58247;57433;55943;56033;55752;55620;57327;59771;62086;63310;65489;65329;64048;62171;60718;59517;58243;58967;60733;60330
 22/11/2021;59060;57541;55849;56549;56056;54816;53534;52671;52183;52379;53657;55721;58141;61893;65271;68309;69702;70252;71252;71250;71438;71342;71068;71126;71712;70846;72068;69955;68781;68069;66335;65854;65778;65612;66585;68723;70940;72586;74573;73023;70936;68438;66209;64751;63624;63950;66011;65420
 23/11/2021;63851;61919;60197;61069;60011;59219;57715;57244;56561;56660;57696;59462;61701;65451;68639;71587;72636;72928;73727;73783;73732;72964;72856;72459;72984;71831;72703;70473;69424;68156;66913;66190;65862;65502;66669;69171;71334;72960;74983;73665;71742;69213;67176;65801;64473;64936;66591;65952
 24/11/2021;64446;62801;60926;61133;60625;59605;58111;57551;56768;57027;57773;59682;61891;65491;68389;71253;72707;73201;74102;74436;74471;73706;73327;73331;73930;72989;74007;71461;70795;69935;68720;68146;67580;67490;68582;71675;74141;75587;77158;75702;73558;71012;68939;67316;65945;66060;68607;67964
 25/11/2021;66216;65124;63286;63368;63378;61942;60487;59779;59114;59031;59807;61918;64086;68030;71225;74483;75191;75726;75802;75550;75381;75019;74921;74589;75522;74646;75991;73688;72919;71782;70990;70564;70291;70232;71415;74141;76149;77683;78719;77602;74900;72611;70125;68544;66709;67446;69426;68771
 26/11/2021;67004;64140;62309;62894;62391;61258;59847;59278;58576;58918;59943;61527;63914;67746;70951;73931;74996;75124;75645;75694;74935;74868;74540;74330;75121;74401;75989;73010;72123;69911;69870;69218;68915;68542;69800;72155;74222;75108;76086;74339;72447;70093;68329;66539;64959;65977;67930;67280
 27/11/2021;65494;63395;61346;61595;61195;59682;58189;57197;56427;56202;55954;57208;58114;60144;61355;62627;64029;64905;66591;67922;68445;68853;68766;69237;70583;70309;71750;68635;67373;65771;65041;64366;64157;63925;65338;68021;70123;71131;72145;71232;69507;67769;66292;64735;63523;64762;66668;66772
 28/11/2021;65474;63309;61523;61948;61143;60017;58372;57427;56543;56052;55588;56423;56947;58273;59297;60532;61479;62007;63387;64758;65739;66543;66701;67259;68792;68377;69845;66242;65082;63642;62464;62421;62189;62256;63973;66698;68655;70331;72069;71774;70499;68891;67604;66240;64913;65387;67638;67047
 29/11/2021;65809;64519;62877;63270;63141;61979;60805;59865;59434;59453;60860;63004;65397;69551;72984;75977;77660;78150;79135;79101;78526;78215;77674;77554;77987;77032;78053;76095;75280;74508;72872;72276;72350;72732;73994;76052;78060;80097;81854;80193;77940;75552;73507;71653;70301;70695;72625;71909
 30/11/2021;70431;68796;66933;67782;67251;66235;64949;64157;63475;63220;64294;65940;68244;72058;74979;77805;78943;79151;79775;79607;79026;78457;78138;77452;77729;77022;77473;75368;74369;73582;71990;71533;71443;71351;72616;74735;76365;77876;79232;77831;75501;73119;70918;69182;67537;68070;69581;68686
 01/12/2021;67204;65631;63554;63995;63286;62342;60961;60121;59290;59436;59942;61677;63777;67174;69980;73009;74239;74937;75661;75850;75476;75013;74732;74589;75162;74465;75646;72836;72107;71588;69859;69722;69576;69403;70397;72881;74652;75961;77526;75906;73501;71065;69285;67423;65677;66734;68503;67542
 02/12/2021;66197;64131;62306;62706;62674;61323;60113;59200;58371;58428;59087;61063;63127;66912;70367;74062;75077;75713;76000;75862;75832;75534;75599;75391;76194;75382;76829;74560;73683;72640;71434;71167;71071;71570;72952;75640;77574;79186;80565;79644;77333;74911;72800;71098;69166;70383;71695;70872
 03/12/2021;69480;67117;65595;66068;65741;64594;63390;62656;61771;61934;63025;64464;66968;70268;73900;76975;78323;78577;78817;78632;78413;78307;77937;77646;78227;77361;78668;75815;74852;72965;72274;71656;71299;71466;72776;75208;76993;77686;78398;77002;75365;72849;70922;69050;67277;68356;69905;68724
 04/12/2021;67181;64490;62391;62267;61774;60018;58493;57276;56152;55621;55243;56093;56807;58210;59437;60651;61865;62856;64031;65076;65574;65793;65962;66299;67919;67339;68939;65994;64505;63468;62161;61628;61324;61966;63463;65862;67605;68691;69887;69278;67750;66129;64519;62885;61669;63419;65089;64924
 05/12/2021;63809;61275;59571;60243;59911;58692;56866;55977;54923;54578;54037;54948;55239;56576;57375;58727;59846;60475;61749;62853;63963;64654;65361;65856;67620;67645;68958;65718;63989;63120;61605;61850;61696;62078;63856;66810;68654;70190;72093;72020;70957;69322;67923;66104;64589;65439;67596;66820
 06/12/2021;65737;63246;61574;62158;61875;60779;59153;58308;57697;57935;58893;61113;63269;67326;70764;73948;75754;76140;76922;76671;76350;75936;75711;75909;76582;75731;77070;74988;73846;73073;71816;71437;71424;71571;72995;75197;76939;78184;79787;78154;75891;73397;71011;68798;67200;67778;69727;68708
 07/12/2021;67265;66502;64701;65052;64854;63544;62107;61281;60545;60580;61488;63383;65431;69421;72641;75840;77301;77436;77734;77587;77064;76458;76355;76211;76848;75860;77138;74988;73844;72610;72102;71722;71532;71988;73429;75795;77324;78382;79518;78075;75851;73426;71006;69091;66967;67856;69188;68165
 08/12/2021;66735;64295;62502;62689;62633;61280;59712;58869;58066;58298;59116;60834;62991;66365;69592;72255;74130;74578;75126;75357;75193;74805;74615;75082;76001;75155;76814;74253;73119;72155;71526;71467;71209;71546;72723;75542;77125;78231;79539;77972;75929;73546;71449;69494;67661;68733;70291;69471
 09/12/2021;67961;66571;64859;65029;65341;63756;62262;61615;60674;60845;61805;63641;65707;69524;73047;76218;77808;77940;77850;77451;77043;76423;76111;75982;76537;75534;76996;74638;73353;72119;71376;70973;70655;71045;72537;74799;76022;77497;78867;77742;75453;72996;70834;68773;66847;67618;68984;68294
 10/12/2021;66687;65745;64062;64467;64230;62704;60976;60451;59381;59655;60629;61943;64356;67643;70740;73899;75724;75794;75893;75966;75548;75494;75154;75150;75816;75265;76438;73917;73034;71376;71085;70668;70361;69969;71012;72930;74253;74924;75802;74641;73233;71095;69399;67779;66416;67049;69131;67985
 11/12/2021;66290;65174;63412;63642;63304;61408;59714;58821;58037;57716;57513;58545;59475;60853;62082;63523;65088;66164;67258;68359;68617;68737;68317;68825;70232;69797;71032;68242;66699;65411;64733;64443;64045;63859;65077;67327;68901;69658;70606;70248;68757;67369;65852;64236;62997;64389;66277;65964
 12/12/2021;64679;63422;61619;62187;61710;60249;58329;57450;56534;55684;55108;55753;55918;56897;57288;58311;59333;60156;61249;62419;63359;64053;64425;65039;66533;66483;67593;63967;62014;60566;59341;59398;59116;59074;60438;63066;64495;65996;67349;67534;66516;65257;63896;62655;61267;61945;64186;63392
 13/12/2021;62292;61118;59666;60295;59932;58988;57514;56925;56248;56425;57697;59737;61950;65718;68864;71898;73842;74378;74930;74963;74573;74219;74047;73902;74311;73446;74407;71612;70477;69632;68005;67624;67765;68004;69332;72010;74073;75660;77400;76174;74256;71859;69552;67540;65865;66558;68596;67697
 14/12/2021;66263;65083;63396;63753;63509;62214;60885;60179;59407;59484;60532;62476;64617;68546;71621;74917;76646;77008;77290;77252;76977;76494;76360;75729;76263;75438;76201;73797;72775;71839;70772;70176;69905;70073;71452;74075;75936;77134;78309;77189;75362;72950;70678;68796;66933;67423;69219;68297
 15/12/2021;66947;64119;62210;62581;62477;61157;59730;58865;58162;58380;58889;60918;63311;66658;69565;72472;74450;75142;75617;75783;75470;75104;74638;74702;75211;74250;75191;72241;71208;70392;69067;68814;68508;68608;69513;72440;74319;75442;76777;75493;73856;71420;69450;67485;65895;66576;68502;67459
 16/12/2021;66220;65266;63300;63771;63845;62394;61123;60207;59481;59392;59910;62089;64077;67924;71181;74271;75970;76375;76328;75993;75602;75151;74721;74585;75019;73917;75095;72309;71292;70009;68775;68298;68146;68536;69978;72353;73837;75442;76982;75968;73742;71514;69381;67580;66317;66661;68326;67761
 17/12/2021;66231;64751;63039;63730;63427;62147;60839;60190;59555;59500;60353;62318;64226;67795;71173;74179;76438;76817;77021;76906;76429;76173;75638;75121;75483;74509;75526;72282;71481;69816;68647;68174;68112;68162;69609;71799;73361;74370;75135;73990;72506;70439;68623;67160;65955;66499;68449;67579
 18/12/2021;65977;64596;62896;63166;62603;60859;59339;58329;57569;57315;56984;58436;59108;60711;62211;63769;65559;66935;67796;68969;69213;69158;68758;68829;70003;69051;70222;66720;65092;64240;62566;62069;61646;61807;63226;65848;67657;68886;70118;69755;68496;67090;65543;64121;63217;64551;66546;66429
 19/12/2021;65201;63904;62273;62719;62167;60722;59050;57988;57001;56549;56042;56992;57010;58520;59147;60370;61699;62768;63691;65000;66078;66651;66971;67407;68656;68258;69283;65399;63409;62295;60525;60262;59989;60450;62302;65359;67258;69283;70903;70690;70170;68477;67194;65858;64488;65135;67307;66506
 20/12/2021;65255;64569;62784;63602;63174;61935;60767;59910;59258;59298;60981;62473;64178;67023;69587;72005;74367;76687;77430;77830;78067;78034;77476;78189;78441;77544;78956;76423;75308;74540;72628;72098;71722;71857;72457;74063;75556;77037;78722;78078;76119;73685;71525;69734;68642;68978;71581;70813
 21/12/2021;69178;67712;65901;66718;66512;64972;63879;62801;62295;62275;63267;65367;67287;70565;73187;75966;78495;80623;81053;82167;82070;82070;81397;81326;81260;80257;80824;78256;76697;75261;74544;74018;73274;73215;74087;75722;77895;79023;80784;80249;78889;76665;74752;73178;71832;72872;74949;73891
 22/12/2021;72679;70627;69148;69800;69950;68373;67019;65914;65246;65217;65616;67737;70042;72814;74939;77346;79810;80946;81784;82068;81932;82033;81129;81562;81511;80572;81409;78485;76778;75547;74368;73840;73550;73428;73893;75693;77638;78585;80306;79171;77634;75645;73694;72273;70933;71808;73606;72240
 23/12/2021;71016;69813;68161;68240;68499;67409;65442;64453;63847;63320;63637;65630;67155;69484;71073;73410;75249;76298;76285;76328;75904;76013;75177;75281;75403;74989;76222;73219;71834;69920;68318;67500;67359;66877;67672;69812;71781;73011;73912;73159;71578;69510;67479;65830;64609;65791;67139;66307
 24/12/2021;64781;62729;61375;61474;61588;60651;58878;58112;57189;57080;57639;58988;60055;62505;63760;66318;68440;69182;69823;70559;70671;70695;70418;70329;70683;70676;71911;68692;67773;65521;64389;63756;63216;62550;63414;65134;65927;66505;66516;65995;64584;62260;61207;60292;58659;60232;61142;59900
 25/12/2021;58721;58886;57684;58205;57633;56438;54428;52997;51600;50740;50164;50514;50252;50798;51385;52013;52799;53008;53351;54678;55988;56696;57276;57378;58852;58487;60543;56816;55559;53674;53004;53054;52909;53235;55293;57061;58373;58591;58586;59249;59138;58461;58016;57345;56695;58474;59826;59968
